,ID,title,subject,catalog,career,classUnit,prerequisites,crosslisted,description
6574,48645,Pedagogical Training,HENV,801,GRAD,3.0,,,"The objective of this course is to ensure that all PhD students acquire strong teaching and other communication skills which are useful for both academic and non-academic positions. Candidates are required to attend a seminar in university teaching in collaboration with the Centre for Teaching and Learning Services of Concordia University. Following the successful completion of this seminar, candidates are required to give four lectures (normally 75 minutes each) to undergraduate classes. The course is graded on a pass/fail basis."
6575,48646,Digital Innovation in Journalism,JOUR,605,GRAD,3.0,,,"This course offers lectures and workshops in digital innovation and web design, with a focus on design features related to journalism production and news platforms."
6576,48647,Thesis,JOUR,691,GRAD,24.0,Prerequisite: JOUR650,,"The thesis is researched and written under the direction of a supervisor. Upon completion, it is submitted to the student?s Thesis Committee. The thesis is defended in an oral examination before the Thesis Committee."
6577,48648,Research-Creation Thesis,JOUR,693,GRAD,24.0,Prerequisite: JOUR605,,"The Research-Creation Thesis is specifically designed for students with media production experience who wish to complete an original media production using a suitable media platform, complemented by a text of approximately 10,000 words comprising a literature and media review, a theoretical and methodological contextualization, and a critical reflection on the project and its outcomes."
6578,48649,Essay,JOUR,694,GRAD,18.0,"Prerequisite: JOUR601, JOUR604 and JOUR605.",,"Students produce an essay on a research topic developed in consultation with a  faculty member that explores a specific issue relevant to journalism studies. The final essay must be evaluated by a second faculty member. The essays length is approximately 40 pages, which does not include a bibliography. The course is normally taken in term five of the students degree."
6579,48660,History of Economic Thought I,ECON,509,GRAD,3.0,,,Please see Graduate Calendar
6580,48661,Behavioural Neuroscience Advanced Issues,PSYC,458,UGRD,3.0,Prerequisite: PSYC310 and PSYC315 and permission of the Department.,,This course addresses the most recent advanced issues of contemporary interest in behavioural neuroscience. The main topic of the course changes from one term to the next. Potential topics include examination of the current state of scientific study of motivation or a focused look at memory consolidation. Students should consult with the Psychology Department for information on the central course topic for the current year.
6581,48671,DOCTORAL LEVEL STUDIES,INDI,844,GRAD,4.0,,,Please see GRAD Calendar
6582,48693,DOCTORAL RESEARCH AND THESIS,SOEN,8901,GRAD,70.0,,,
6583,48694,Comprehensive Examination Major Field,HUMA,891,GRAD,3.0,,,Please see Graduate Calendar
6584,48695,Comprehensive Examination Minor Field I,HUMA,892,GRAD,3.0,,,Please see Graduate Calendar
6585,48696,Comprehensive Examination Minor Field II,HUMA,893,GRAD,3.0,,,Please see Graduate Calendar.
6586,48697,Thesis Proposal with Defence,HUMA,894,GRAD,6.0,,,Please see Graduate Calendar
6587,48704,Transitioning from Team Member to Team Leader,CEPS,1073E,CCCE,14.0,,,"*VID*
*KEYB*
If it were easy to be an effective manager or supervisor, bookstores would have an awful lot of empty shelves. The truth is, its an acquired skill, something you learn from the experiences of seasoned professionals like Sophie Lemieux and Kathryn Peterson. In their two-day workshop, youll learn the conceptual and personal abilities you need to influence and lead individual employees and teams. Youll improve your self-awareness, active listening, communication and assertiveness?four vital keys to success. Most of all, youll leave the workshop with greater enthusiasm and the confidence you need to improve your performance as a supervisor. Ready for the challenge? 

*CNT*
This workshop will empower you to:
?	Develop your managerial skills;
?	Learn concrete methodology to boost performance and motivation in your teams;
?	Acquire the skill set and plans of action you need to become a better supervisor;
?	Practice self-awareness and active listening.
*APP*
This workshop is based on an optimized practic"
6588,48717,BROADCAST SIGNAL TRANSMISSION,ELEC,470,UGRD,3.0,Prerequisite: ELEC 363 or 367. Must have completed all required 200 level courses,,"Prerequisite: ELEC 363 or 367. Topics include signal definition, human eye limitations, pixel representation schemes, interfaces serial digital interface (SDI), image formats (1080i, 720i, 4k, 8k), compression schemes: MPEG-2, MPEG-4, moving JPEG. Modulation techniques: QPSK, QAM, VSB. Advanced terrestrial transmission standards such as DVB-T2, ATSC-3. Satellite broadcasting standards such as DVB/S2. Path calculation: antennas, up and down conversion, solid state and travelling wave tube amplifiers. Transmission lines, waveguide and coaxial cable. Lectures: three hours per week. Note: Students who have received credit for this topic under an ELEC 498 number may not take this course for credit."
6589,48718,MIXED-SIGNAL VLSI FOR COMMUNICATION SYSTEMS,ELEC,413,UGRD,4.0,"Prerequisite: ELEC 312, 372. Must complete all required 200 level courses",,"Prerequisite: ELEC 312, 372. Overview of wireline communication links, mechanisms of signal degradation, modulation formats, TX/RX synchronization options, IC technology limitations, transmitter front-end circuits, receiver front-end circuits, decision circuits, clock and data recovery systems, phase-locked loops, jitter, continuous-time and discrete-time equalizers, system metrics. Lectures: three hours per week. Laboratory: 30 hours total. NOTE: Students who have received credit for this topic under an ELEC 498 number may
not take this course for credit."
